GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "13000","Georgia",5,CAINC30,10,"...","Personal income (thousands of dollars)","Thousands of dollars",14980053,16310397,18009654,20206129,22848185,25067819,27084317,30146592,33332134,37818959,42321274,47192827,53458827,57866802,63379476,71862580,78685453,85846419,92434090,100796670,108619295,116149869,121895048,131979043,140173332,150941952,162948300,176085673,187547917,205649667,219284087,237369666,249320731,256379952,266411419,280916744,298525829,318543834,333611490,336828308,329744586,338275543,361250577,371456775,377202210,402790922,427437432,444023658,469238343,493174866,518277973,554566468
 "13000","Georgia",5,CAINC30,45,"..."," Net earnings by place of residence","Thousands of dollars",12015317,12807263,14016781,15760567,17734208,18986431,19882901,22380968,24967858,28462648,31693403,34331771,38190410,40788436,44650675,51015079,56089786,61529093,66695714,72515764,76699268,81646186,84845203,92593458,98278542,105361566,113177642,122415270,130839189,145407559,157865407,170200576,178281462,182157745,189058993,199804564,209673420,221063081,226981514,221908329,215890539,219376056,231805297,239395638,244244458,259568041,275728602,286655702,302290024,318041628,335166749,340468015
 "13000","Georgia",5,CAINC30,50,"..."," Personal current transfer receipts","Thousands of dollars",1062758,1299297,1546218,1740503,2010447,2511394,3327137,3561604,3694303,4013417,4571025,5480873,6243024,6816877,7397864,7900722,8471630,9026022,9467029,10218144,11354148,12630666,14625756,16323216,17460183,18822579,20343533,21654939,22157794,22661291,23908479,25923672,28498742,32250431,32841311,35392998,38622113,41480365,44654074,51426733,56530664,61975342,64914062,64291108,66629633,69872189,73057041,75547290,78076976,82058500,86347176,118605065
 "13000","Georgia",5,CAINC30,60,"...","  Income maintenance benefits 1/","Thousands of dollars",143719,192677,239474,263475,280295,391272,474218,521878,497661,492962,592761,761471,848633,857793,921323,940264,945108,1000224,1006944,1147371,1287628,1475263,1753259,2127202,2274073,2476163,2652815,2880428,2869995,2938899,2906944,2932053,3099493,3398471,3935497,4497112,5007657,5356841,5517779,6226248,7618479,8592178,9118183,9340105,9615310,9454335,9266353,9207910,8975620,8755841,8897220,10001578
 "13000","Georgia",5,CAINC30,70,"...","  Unemployment insurance compensation","Thousands of dollars",17558,36731,49421,46031,41452,93859,371746,276989,181697,134075,148169,264315,219492,340251,302631,206803,221951,239098,246735,225722,251088,323560,493008,657700,470934,302282,294870,311543,292525,281851,299263,336276,629984,1039811,1037830,672892,586796,612715,692120,1259715,3432897,3379939,2540113,1938180,1327425,558013,449645,383958,367746,343357,340833,15899915
 "13000","Georgia",5,CAINC30,80,"...","  Retirement and other","Thousands of dollars",901481,1069889,1257323,1430997,1688700,2026263,2481173,2762737,3014945,3386380,3830095,4455087,5174899,5618833,6173910,6753655,7304571,7786700,8213350,8845051,9815432,10831843,12379489,13538314,14715176,16044134,17395848,18462968,18995274,19440541,20702272,22655343,24769265,27812149,27867984,30222994,33027660,35510809,38444175,43940770,45479288,50003225,53255766,53012823,55686898,59859841,63341043,65955422,68733610,72959302,77109123,92703572
 "13000","Georgia",5,CAINC30,90,"..."," Dividends, interest, and rent 2/","Thousands of dollars",1901978,2203837,2446655,2705059,3103530,3569994,3874279,4204020,4669973,5342894,6056846,7380183,9025393,10261489,11330937,12946779,14124037,15291304,16271347,18062762,20565879,21873017,22424089,23062369,24434607,26757807,29427125,32015464,34550934,37580817,37510201,41245418,42540527,41971776,44511115,45719182,50230296,56000388,61975902,63493246,57323383,56924145,64531218,67770029,66328119,73350692,78651789,81820666,88871343,93074738,96764048,95493388
 "13000","Georgia",5,CAINC30,100,"..."," Population (persons) 3/","Number of persons",4551000,4605421,4710272,4807151,4906940,4994870,5058535,5126155,5211771,5286148,5391265,5486174,5568346,5649788,5728248,5834943,5962639,6084645,6208479,6316139,6411117,6512602,6653005,6817203,6978240,7157165,7328413,7501069,7685099,7863536,8045965,8227303,8377038,8508256,8622793,8769252,8925922,9155813,9349988,9504843,9620846,9712209,9803630,9903580,9975592,10071204,10183353,10308442,10417031,10519389,10628020,10710017
 "13000","Georgia",5,CAINC30,110,"..."," Per capita personal income 4/","Dollars",3292,3542,3823,4203,4656,5019,5354,5881,6396,7154,7850,8602,9600,10242,11064,12316,13196,14109,14888,15959,16942,17835,18322,19360,20087,21090,22235,23475,24404,26152,27254,28851,29762,30133,30896,32034,33445,34791,35680,35438,34274,34830,36849,37507,37813,39994,41974,43074,45045,46882,48765,51780
 "13000","Georgia",5,CAINC30,120,"..."," Per capita net earnings 4/","Dollars",2640,2781,2976,3279,3614,3801,3931,4366,4791,5384,5879,6258,6858,7219,7795,8743,9407,10112,10743,11481,11963,12537,12753,13582,14084,14721,15444,16320,17025,18491,19620,20687,21282,21410,21925,22785,23490,24145,24276,23347,22440,22588,23645,24173,24484,25773,27076,27808,29019,30234,31536,31790
