index,url,urlplus,title,pages_all,start_year,end_year,state,random_order
",817,1954,1956,Florida,13
4589,https://www.loc.gov/resource/usteledirec.usteledirec04589,https://www.loc.gov/resource/usteledirec.usteledirec04589?st=gallery&c=160,"<title>Image 1 of Connecticut - White Pages and Yellow Pages - Winsted - September 1957 thru 1960/61  | Library of Congress</title>
",528,1957,1960,Connecticut,14
1352,https://www.loc.gov/resource/usteledirec.usteledirec01352,https://www.loc.gov/resource/usteledirec.usteledirec01352?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Southern Alameda County - October 1958  | Library of Congress</title>
",371,1958,1958,California,15
7178,https://www.loc.gov/resource/usteledirec.usteledirec07178,https://www.loc.gov/resource/usteledirec.usteledirec07178?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Orlando - 1/1955 thru 11/1956  | Library of Congress</title>
",688,1955,1956,Florida,16
544,https://www.loc.gov/resource/usteledirec.usteledirec00544,https://www.loc.gov/resource/usteledirec.usteledirec00544?st=gallery&c=160,"<title>Image 1 of Alabama - Yellow Pages - Mobile - October 1958 thru October 1959  | Library of Congress</title>
",257,1958,1959,Alabama,17
8379,https://www.loc.gov/resource/usteledirec.usteledirec08379,https://www.loc.gov/resource/usteledirec.usteledirec08379?st=gallery&c=160,"<title>Image 1 of Pennsylvania Yellow Pages Pittsburgh Classified July 1980 through 1984 (missing)  | Library of Congress</title>
",681,1980,1984,Pennsylvania,18
5516,https://www.loc.gov/resource/usteledirec.usteledirec05516,https://www.loc.gov/resource/usteledirec.usteledirec05516?st=gallery&c=160,"<title>Image 1 of Iowa - White and Yellow Pages - Clinton - 4/1957 to 2/1961  | Library of Congress</title>
",613,1957,1961,Iowa,19
7315,https://www.loc.gov/resource/usteledirec.usteledirec07315,https://www.loc.gov/resource/usteledirec.usteledirec07315?st=gallery&c=160,"<title>Image 1 of Pennsylvania - White pages and Yellow Pages - Greensburg - 5/1958 thru 3/1963  | Library of Congress</title>
",953,1958,1963,Pennsylvania,20
6911,https://www.loc.gov/resource/usteledirec.usteledirec06911,https://www.loc.gov/resource/usteledirec.usteledirec06911?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Fort Lauderdale - 2/1960 thru 2/1961  | Library of Congress</title>
",801,1960,1961,Florida,21
3328,https://www.loc.gov/resource/usteledirec.usteledirec03328,https://www.loc.gov/resource/usteledirec.usteledirec03328?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - San Diego County - January 1958  | Library of Congress</title>
",377,1958,1958,California,22
831,https://www.loc.gov/resource/usteledirec.usteledirec00831,https://www.loc.gov/resource/usteledirec.usteledirec00831?st=gallery&c=160,"<title>Image 1 of Arizona - White Pages and Yellow Pages - Flagstaff - Summer 1954 thru July 1960  | Library of Congress</title>
",559,1954,1960,Arizona,23
7753,https://www.loc.gov/resource/usteledirec.usteledirec07753,https://www.loc.gov/resource/usteledirec.usteledirec07753?st=gallery&c=160,"<title>Image 1 of Pennsylvania - White pages and Yellow Pages - Brownsville - 10/1953 thru 5/1960  | Library of Congress</title>
",855,1953,1960,Pennsylvania,24
8278,https://www.loc.gov/resource/usteledirec.usteledirec08278,https://www.loc.gov/resource/usteledirec.usteledirec08278?st=gallery&c=160,"<title>Image 1 of Pennsylvania - Yellow Pages - Pittsburgh Classified - August 1956 through August 1957  | Library of Congress</title>
",892,1956,1957,Pennsylvania,25
5100,https://www.loc.gov/resource/usteledirec.usteledirec05100,https://www.loc.gov/resource/usteledirec.usteledirec05100?st=gallery&c=160,"<title>Image 1 of Delaware - White and Yellow Pages - Wilmington - October 1958  | Library of Congress</title>
",376,1958,1958,Delaware,26
2334,https://www.loc.gov/resource/usteledirec.usteledirec02334,https://www.loc.gov/resource/usteledirec.usteledirec02334?st=gallery&c=160,"<title>Image 1 of California - Yellow Pages - Los Angeles Central Area - August 1957 MET through Z  | Library of Congress</title>
",531,1957,1957,California,27
5559,https://www.loc.gov/resource/usteledirec.usteledirec05559,https://www.loc.gov/resource/usteledirec.usteledirec05559?st=gallery&c=160,"<title>Image 1 of Iowa - White and Yellow Pages - Davenport - 11/1962 to 11/1963  | Library of Congress</title>
",522,1962,1963,Iowa,28
3545,https://www.loc.gov/resource/usteledirec.usteledirec03545,https://www.loc.gov/resource/usteledirec.usteledirec03545?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - San Mateo County - April 1958  | Library of Congress</title>
",504,1958,1958,California,29
4462,https://www.loc.gov/resource/usteledirec.usteledirec04462,https://www.loc.gov/resource/usteledirec.usteledirec04462?st=gallery&c=160,"<title>Image 1 of Connecticut - White Pages and Yellow Pages - Middletown - October 1957 thru 1960/1961  | Library of Congress</title>
",525,1957,1961,Connecticut,30
6080,https://www.loc.gov/resource/usteledirec.usteledirec06080,https://www.loc.gov/resource/usteledirec.usteledirec06080?st=gallery&c=160,"<title>Image 1 of Iowa - White and Yellow Pages - Sioux City - 3/1953 thru 3/1955  | Library of Congress</title>
",533,1953,1955,Iowa,31
8319,https://www.loc.gov/resource/usteledirec.usteledirec08319,https://www.loc.gov/resource/usteledirec.usteledirec08319?st=gallery&c=160,"<title>Image 1 of Pennsylvania White and Yellow Pages Tower City September 1969 through September 1975  | Library of Congress</title>
",965,1969,1975,Pennsylvania,32
5839,https://www.loc.gov/resource/usteledirec.usteledirec05839,https://www.loc.gov/resource/usteledirec.usteledirec05839?st=gallery&c=160,"<title>Image 1 of Iowa - White and Yellow Pages - Mason City - 7/1953 to 5/1957  | Library of Congress</title>
",618,1953,1957,Iowa,33
6923,https://www.loc.gov/resource/usteledirec.usteledirec06923,https://www.loc.gov/resource/usteledirec.usteledirec06923?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Fort Myers - 4/1957 thru 4/1960  | Library of Congress</title>
",819,1957,1960,Florida,34
3981,https://www.loc.gov/resource/usteledirec.usteledirec03981,https://www.loc.gov/resource/usteledirec.usteledirec03981?st=gallery&c=160,"<title>Image 1 of Colorado - Yellow Pages - Metropolitan Denver - Spring 1954  | Library of Congress</title>
",345,1954,1954,Colorado,35
1490,https://www.loc.gov/resource/usteledirec.usteledirec01490,https://www.loc.gov/resource/usteledirec.usteledirec01490?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Beverly Hills - February 1963  | Library of Congress</title>
",495,1963,1963,California,36
6287,https://www.loc.gov/resource/usteledirec.usteledirec06287,https://www.loc.gov/resource/usteledirec.usteledirec06287?st=gallery&c=160,"<title>Image 1 of Georgia - White and Yellow Pages - Augusta - 1/1950 thru 5/1952  | Library of Congress</title>
",494,1950,1952,Georgia,37
6891,https://www.loc.gov/resource/usteledirec.usteledirec06891,https://www.loc.gov/resource/usteledirec.usteledirec06891?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Crestview - 1957 THRU 5/1963  | Library of Congress</title>
",775,1957,1963,Florida,38
7202,https://www.loc.gov/resource/usteledirec.usteledirec07202,https://www.loc.gov/resource/usteledirec.usteledirec07202?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Orlando - 5/1950 thru 1954  | Library of Congress</title>
",899,1950,1954,Florida,39
7938,https://www.loc.gov/resource/usteledirec.usteledirec07938,https://www.loc.gov/resource/usteledirec.usteledirec07938?st=gallery&c=160,"<title>Image 1 of Pennsylvania - White pages and Yellow Pages - Mechanicsburg - April 1951 through April 1955  | Library of Congress</title>
",896,1951,1955,Pennsylvania,40
7380,https://www.loc.gov/resource/usteledirec.usteledirec07380,https://www.loc.gov/resource/usteledirec.usteledirec07380?st=gallery&c=160,"<title>Image 1 of Pennsylvania - White pages and Yellow Pages - Irwin - 12/1952 thru 9/1960  | Library of Congress</title>
",873,1952,1960,Pennsylvania,41
6710,https://www.loc.gov/resource/usteledirec.usteledirec06710,https://www.loc.gov/resource/usteledirec.usteledirec06710?st=gallery&c=160,"<title>Image 1 of Hawaii - White and Yellow Pages - Honolulu - 1962  | Library of Congress</title>
",476,1962,1962,Hawaii,42
3103,https://www.loc.gov/resource/usteledirec.usteledirec03103,https://www.loc.gov/resource/usteledirec.usteledirec03103?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Richmond - May 1953 thru July 1955  | Library of Congress</title>
",646,1953,1955,California,43
5256,https://www.loc.gov/resource/usteledirec.usteledirec05256,https://www.loc.gov/resource/usteledirec.usteledirec05256?st=gallery&c=160,"<title>Image 1 of Maryland - White and Yellow Pages - Harford County - September 1960 thru September 1962  | Library of Congress</title>
",600,1960,1962,Maryland,44
7286,https://www.loc.gov/resource/usteledirec.usteledirec07286,https://www.loc.gov/resource/usteledirec.usteledirec07286?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Sarasota - 11/1953 thru 5/1956  | Library of Congress</title>
",816,1953,1956,Florida,45
3549,https://www.loc.gov/resource/usteledirec.usteledirec03549,https://www.loc.gov/resource/usteledirec.usteledirec03549?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - San Mateo County - April 1962  | Library of Congress</title>
",616,1962,1962,California,46
5664,https://www.loc.gov/resource/usteledirec.usteledirec05664,https://www.loc.gov/resource/usteledirec.usteledirec05664?st=gallery&c=160,"<title>Image 1 of Iowa - White and Yellow Pages - Dubuque - 6/1951 to 12/1955  | Library of Congress</title>
",517,1951,1955,Iowa,47
8146,https://www.loc.gov/resource/usteledirec.usteledirec08146,https://www.loc.gov/resource/usteledirec.usteledirec08146?st=gallery&c=160,"<title>Image 1 of Pennsylvania - White and Yellow Pages - Philadelphia - August 1951 A through MAI  | Library of Congress</title>
",376,1951,1951,Pennsylvania,48
2044,https://www.loc.gov/resource/usteledirec.usteledirec02044,https://www.loc.gov/resource/usteledirec.usteledirec02044?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Fresno County - October 1951 thru October 1953  | Library of Congress</title>
",547,1951,1953,California,49
2342,https://www.loc.gov/resource/usteledirec.usteledirec02342,https://www.loc.gov/resource/usteledirec.usteledirec02342?st=gallery&c=160,"<title>Image 1 of California - Yellow Pages - Los Angeles Central Area - August 1958 A through LOT  | Library of Congress</title>
",529,1958,1958,California,50
3688,https://www.loc.gov/resource/usteledirec.usteledirec03688,https://www.loc.gov/resource/usteledirec.usteledirec03688?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Shasta County - December 1952 thru December 1954  | Library of Congress</title>
",539,1952,1954,California,51
2374,https://www.loc.gov/resource/usteledirec.usteledirec02374,https://www.loc.gov/resource/usteledirec.usteledirec02374?st=gallery&c=160,"<title>Image 1 of California - Yellow Pages - Los Angeles Central Area - August 1963 FEL through PIZ  | Library of Congress</title>
",432,1963,1963,California,52
5190,https://www.loc.gov/resource/usteledirec.usteledirec05190,https://www.loc.gov/resource/usteledirec.usteledirec05190?st=gallery&c=160,"<title>Image 1 of Maryland - White and Yellow Pages - Baltimore Suburban West - November 1961 thru 1962  | Library of Congress</title>
",249,1961,1962,Maryland,53
6824,https://www.loc.gov/resource/usteledirec.usteledirec06824,https://www.loc.gov/resource/usteledirec.usteledirec06824?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Arcadia - 10/1955 thru 11/1963  | Library of Congress</title>
",794,1955,1963,Florida,54
5163,https://www.loc.gov/resource/usteledirec.usteledirec05163,https://www.loc.gov/resource/usteledirec.usteledirec05163?st=gallery&c=160,"<title>Image 1 of Maryland - Yellow Pages - Baltimore - June 1962  | Library of Congress</title>
",423,1962,1962,Maryland,55
3065,https://www.loc.gov/resource/usteledirec.usteledirec03065,https://www.loc.gov/resource/usteledirec.usteledirec03065?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Pomona - May 1962  | Library of Congress</title>
",337,1962,1962,California,56
7493,https://www.loc.gov/resource/usteledirec.usteledirec07493,https://www.loc.gov/resource/usteledirec.usteledirec07493?st=gallery&c=160,"<title>Image 1 of Pennsylvania - White pages and Yellow Pages - Derry - 12/1951 thru 8/1959  | Library of Congress</title>
",903,1951,1959,Pennsylvania,57
3180,https://www.loc.gov/resource/usteledirec.usteledirec03180,https://www.loc.gov/resource/usteledirec.usteledirec03180?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Sacramento - November 1953  | Library of Congress</title>
",438,1953,1953,California,58
3425,https://www.loc.gov/resource/usteledirec.usteledirec03425,https://www.loc.gov/resource/usteledirec.usteledirec03425?st=gallery&c=160,"<title>Image 1 of California - Yellow Pages - San Francisco - September 1958  | Library of Congress</title>
",530,1958,1958,California,59
4385,https://www.loc.gov/resource/usteledirec.usteledirec04385,https://www.loc.gov/resource/usteledirec.usteledirec04385?st=gallery&c=160,"<title>Image 1 of Connecticut - White Pages and Yellow Pages - Greenwich - 1955  | Library of Congress</title>
",589,1955,1955,Connecticut,60
5714,https://www.loc.gov/resource/usteledirec.usteledirec05714,https://www.loc.gov/resource/usteledirec.usteledirec05714?st=gallery&c=160,"<title>Image 1 of Iowa - White and Yellow Pages - Fort Madison - 1/1951 to 5/1960  | Library of Congress</title>
",589,1951,1960,Iowa,61
4516,https://www.loc.gov/resource/usteledirec.usteledirec04516,https://www.loc.gov/resource/usteledirec.usteledirec04516?st=gallery&c=160,"<title>Image 1 of Connecticut - White Pages and Yellow Pages - New Haven - July 1952  | Library of Congress</title>
",361,1952,1952,Connecticut,62
1141,https://www.loc.gov/resource/usteledirec.usteledirec01141,https://www.loc.gov/resource/usteledirec.usteledirec01141?st=gallery&c=160,"<title>Image 1 of Arkansas - White Pages and Yellow Pages - Fort Smith, Van Buren, Barling - June 1954 thru June 1958  | Library of Congress</title>
",711,1954,1958,Arkansas,63
7253,https://www.loc.gov/resource/usteledirec.usteledirec07253,https://www.loc.gov/resource/usteledirec.usteledirec07253?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - St.Petersburg - Jan./1961  | Library of Congress</title>
",474,1961,1961,Florida,64
20,https://www.loc.gov/resource/usteledirec.usteledirec00020,https://www.loc.gov/resource/usteledirec.usteledirec00020?st=gallery&c=160,"<title>Image 1 of Alabama - Yellow Pages - Birmingham - April 1951  | Library of Congress</title>
",126,1951,1951,Alabama,65
7252,https://www.loc.gov/resource/usteledirec.usteledirec07252,https://www.loc.gov/resource/usteledirec.usteledirec07252?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - St.Petersburg - Jan./1960  | Library of Congress</title>
",476,1960,1960,Florida,66
2316,https://www.loc.gov/resource/usteledirec.usteledirec02316,https://www.loc.gov/resource/usteledirec.usteledirec02316?st=gallery&c=160,"<title>Image 1 of California - Yellow Pages - Los Angeles Central Area - August 1952 A through LUM  | Library of Congress</title>
",506,1952,1952,California,67
6948,https://www.loc.gov/resource/usteledirec.usteledirec06948,https://www.loc.gov/resource/usteledirec.usteledirec06948?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Fort Myers - 4/1961 thru 5/1963  | Library of Congress</title>
",731,1961,1963,Florida,68
2617,https://www.loc.gov/resource/usteledirec.usteledirec02617,https://www.loc.gov/resource/usteledirec.usteledirec02617?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Los Gatos - January 1961 thru February 1962  | Library of Congress</title>
",582,1961,1962,California,69
1717,https://www.loc.gov/resource/usteledirec.usteledirec01717,https://www.loc.gov/resource/usteledirec.usteledirec01717?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Contra Costa County - July 1956  | Library of Congress</title>
",426,1956,1956,California,70
2243,https://www.loc.gov/resource/usteledirec.usteledirec02243,https://www.loc.gov/resource/usteledirec.usteledirec02243?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Los Altos - February 1963  | Library of Congress</title>
",382,1963,1963,California,71
4441,https://www.loc.gov/resource/usteledirec.usteledirec04441,https://www.loc.gov/resource/usteledirec.usteledirec04441?st=gallery&c=160,"<title>Image 1 of Connecticut - White Pages and Yellow Pages - Manchester - April 1951 thru January 1954  | Library of Congress</title>
",544,1951,1954,Connecticut,72
3186,https://www.loc.gov/resource/usteledirec.usteledirec03186,https://www.loc.gov/resource/usteledirec.usteledirec03186?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Sacramento - November 1956  | Library of Congress</title>
",434,1956,1956,California,73
7095,https://www.loc.gov/resource/usteledirec.usteledirec07095,https://www.loc.gov/resource/usteledirec.usteledirec07095?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Miami - Sep./1963  | Library of Congress</title>
",387,1963,1963,Florida,74
7749,https://www.loc.gov/resource/usteledirec.usteledirec07749,https://www.loc.gov/resource/usteledirec.usteledirec07749?st=gallery&c=160,"<title>Image 1 of Pennsylvania - White pages and Yellow Pages - Brockway thru Brookside - 11/1960 thru 4/1954  | Library of Congress</title>
",722,1954,1960,Pennsylvania,75
7314,https://www.loc.gov/resource/usteledirec.usteledirec07314,https://www.loc.gov/resource/usteledirec.usteledirec07314?st=gallery&c=160,"<title>Image 1 of Pennsylvania - White pages and Yellow Pages - Greensburg - 12/1951 thru 4/1957  | Library of Congress</title>
",895,1951,1957,Pennsylvania,76
2462,https://www.loc.gov/resource/usteledirec.usteledirec02462,https://www.loc.gov/resource/usteledirec.usteledirec02462?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Los Angeles Northeastern Section - December 1962  | Library of Congress</title>
",473,1962,1962,California,77
3153,https://www.loc.gov/resource/usteledirec.usteledirec03153,https://www.loc.gov/resource/usteledirec.usteledirec03153?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Riverside - January 1950 thru [September] 1953  | Library of Congress</title>
",626,1950,1953,California,78
929,https://www.loc.gov/resource/usteledirec.usteledirec00929,https://www.loc.gov/resource/usteledirec.usteledirec00929?st=gallery&c=160,"<title>Image 1 of Arizona - White Pages and Yellow Pages - Phoenix - July 1951  | Library of Congress</title>
",685,1951,1951,Arizona,79
2715,https://www.loc.gov/resource/usteledirec.usteledirec02715,https://www.loc.gov/resource/usteledirec.usteledirec02715?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Monterey - San Benito Counties - August 1962  | Library of Congress</title>
",377,1962,1962,California,80
3011,https://www.loc.gov/resource/usteledirec.usteledirec03011,https://www.loc.gov/resource/usteledirec.usteledirec03011?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Palo Alto - February 1960 thru February 1961  | Library of Congress</title>
",630,1960,1961,California,81
7257,https://www.loc.gov/resource/usteledirec.usteledirec07257,https://www.loc.gov/resource/usteledirec.usteledirec07257?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - St.Petersburg - May/1963  | Library of Congress</title>
",456,1963,1963,Florida,82
4661,https://www.loc.gov/resource/usteledirec.usteledirec04661,https://www.loc.gov/resource/usteledirec.usteledirec04661?st=gallery&c=160,"<title>Image 1 of Washington, D.C. - Yellow Pages - Washington Metropolitan - October 1950  | Library of Congress</title>
",498,1950,1950,"Washington,",83
1695,https://www.loc.gov/resource/usteledirec.usteledirec01695,https://www.loc.gov/resource/usteledirec.usteledirec01695?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Colton - September 1952 thru September 1953  | Library of Congress</title>
",552,1952,1953,California,84
6652,https://www.loc.gov/resource/usteledirec.usteledirec06652,https://www.loc.gov/resource/usteledirec.usteledirec06652?st=gallery&c=160,"<title>Image 1 of Georgia - White and Yellow Pages - Savannah - 1/1959 thru 1/1961  | Library of Congress</title>
",529,1959,1961,Georgia,85
7006,https://www.loc.gov/resource/usteledirec.usteledirec07006,https://www.loc.gov/resource/usteledirec.usteledirec07006?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Jacksonville - 1961  | Library of Congress</title>
",435,1961,1961,Florida,86
4014,https://www.loc.gov/resource/usteledirec.usteledirec04014,https://www.loc.gov/resource/usteledirec.usteledirec04014?st=gallery&c=160,"<title>Image 1 of Colorado - White Pages and Yellow Pages - Boulder - December 1951 thru Fall 1956  | Library of Congress</title>
",570,1951,1956,Colorado,87
1489,https://www.loc.gov/resource/usteledirec.usteledirec01489,https://www.loc.gov/resource/usteledirec.usteledirec01489?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Beverly Hills - February 1959  | Library of Congress</title>
",601,1959,1959,California,88
2551,https://www.loc.gov/resource/usteledirec.usteledirec02551,https://www.loc.gov/resource/usteledirec.usteledirec02551?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Los Angeles Southern Section - October 1959 LEFL through Z  | Library of Congress</title>
",318,1959,1959,California,89
8553,https://www.loc.gov/resource/usteledirec.usteledirec08553,https://www.loc.gov/resource/usteledirec.usteledirec08553?st=gallery&c=160,"<title>Image 1 of Pennsylvania White and Yellow Pages Southern Chester County May 1974 through May 1976  | Library of Congress</title>
",826,1974,1976,Pennsylvania,90
4603,https://www.loc.gov/resource/usteledirec.usteledirec04603,https://www.loc.gov/resource/usteledirec.usteledirec04603?st=gallery&c=160,"<title>Image 1 of Connecticut - White Pages and Yellow Pages - Norwich - February 1956 thru May 1959  | Library of Congress</title>
",548,1956,1959,Connecticut,91
8234,https://www.loc.gov/resource/usteledirec.usteledirec08234,https://www.loc.gov/resource/usteledirec.usteledirec08234?st=gallery&c=160,"<title>Image 1 of Pennsylvania - Yellow Pages - Suburban Philadelphia - June 1951  | Library of Congress</title>
",223,1951,1951,Pennsylvania,92
2655,https://www.loc.gov/resource/usteledirec.usteledirec02655,https://www.loc.gov/resource/usteledirec.usteledirec02655?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Marin County - April 1962 thru April 1963  | Library of Congress</title>
",614,1962,1963,California,93
2498,https://www.loc.gov/resource/usteledirec.usteledirec02498,https://www.loc.gov/resource/usteledirec.usteledirec02498?st=gallery&c=160,"<title>Image 1 of California - Yellow Pages - Los Angeles Northwestern Section - March 1959  | Library of Congress</title>
",440,1959,1959,California,94
968,https://www.loc.gov/resource/usteledirec.usteledirec00968,https://www.loc.gov/resource/usteledirec.usteledirec00968?st=gallery&c=160,"<title>Image 1 of Arizona - White Pages and Yellow Pages - Tucson - March 1951 thru April 1952  | Library of Congress</title>
",591,1951,1952,Arizona,95
7982,https://www.loc.gov/resource/usteledirec.usteledirec07982,https://www.loc.gov/resource/usteledirec.usteledirec07982?st=gallery&c=160,"<title>Image 1 of Pennsylvania - White pages and Yellow Pages - Lancaster - October 1958 through October 1960  | Library of Congress</title>
",751,1958,1960,Pennsylvania,96
3004,https://www.loc.gov/resource/usteledirec.usteledirec03004,https://www.loc.gov/resource/usteledirec.usteledirec03004?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Palo Alto - January 1957  | Library of Congress</title>
",322,1957,1957,California,97
7123,https://www.loc.gov/resource/usteledirec.usteledirec07123,https://www.loc.gov/resource/usteledirec.usteledirec07123?st=gallery&c=160,"<title>Image 1 of Florida - White and Yellow Pages - Lake Wales - 10/1959 thru 12/1963  | Library of Congress</title>
",781,1959,1963,Florida,98
5251,https://www.loc.gov/resource/usteledirec.usteledirec05251,https://www.loc.gov/resource/usteledirec.usteledirec05251?st=gallery&c=160,"<title>Image 1 of Maryland - White and Yellow Pages - Kent and Queen Anne's Counties - December 1955 thru December 1960  | Library of Congress</title>
",453,1955,1960,Maryland,99
7569,https://www.loc.gov/resource/usteledirec.usteledirec07569,https://www.loc.gov/resource/usteledirec.usteledirec07569?st=gallery&c=160,"<title>Image 1 of Pennsylvania - White pages and Yellow Pages - Ebensburg - 5/1952 thru 3/1961  | Library of Congress</title>
",912,1952,1961,Pennsylvania,100
3687,https://www.loc.gov/resource/usteledirec.usteledirec03687,https://www.loc.gov/resource/usteledirec.usteledirec03687?st=gallery&c=160,"<title>Image 1 of California - White Pages and Yellow Pages - Shasta County - August 1955 thru November 1957  | Library of Congress</title>
",603,1955,1957,California,101
3923,https://www.loc.gov/resource/usteledirec.usteledirec03923,https://www.loc.gov/resource/usteledirec.usteledirec03923?st=gallery&c=160,"<title>Image 1 of Colorado - White Pages and Yellow Pages - Clifton - Summer 1959 thru July 1963  | Library of Congress</title>
